student_id,rank,resource_id,resource_title,lesson,type,difficulty,minutes,predicted_relevance,strategy,reason,risk_level,learning_style,lms_url
ST5721,5,R008,Lesson 03 - Agile Scrum,Agile & Scrum,PDF,Intermediate,45,0.4877,Rule-based filter,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347831
ST5721,6,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.4853,Rule-based filter,Difficulty matches current ability; fits the available study time,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=354271
ST5722,1,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.5536,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; format suits the learning style,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=351823
ST5722,2,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.5193,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=346072
ST5722,3,R032,Managing Software Projects,Managing Software Projects,PDF,Advanced,60,0.5042,Context-aware,Knowledge-graph neighbour of a weak lesson,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=369884
ST5722,4,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.5007,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=347959
ST5722,5,R035,Testing Lecture and Lab (Recording),Software Testing,Video,Intermediate,90,0.4925,Rule-based filter,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; fits the available study time,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=362804
ST5722,6,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.4826,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=349961
ST5723,1,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.9717,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; revisit prerequisites first,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST5723,2,R005,How to Install Git?,Software Development Models,URL/Video,Beginner,20,0.9589,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=346074
ST5723,3,R004,Lesson 02 - Software Development Models,Software Development Models,PDF,Beginner,45,0.9361,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=345474
ST5723,4,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.8511,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; revisit prerequisites first,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=346072
ST5723,5,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.8143,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; fits the available study time; revisit prerequisites first,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST5723,6,R020,Maven Lab Session,Software Development Models,PDF,Intermediate,45,0.7021,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; revisit prerequisites first,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=351396
ST5724,1,R001,Software Engineering by Sommerville (Textbook),General,PDF,Foundational,120,0.6137,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; high tf-idf match to the need profile,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=350428
ST5724,2,R002,Pre-reading Material,General,PDF,Foundational,30,0.608,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=342800
ST5724,3,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.4846,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=346072
ST5724,4,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.4759,Context-aware,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=351823
ST5724,5,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.4756,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347959
ST5724,6,R018,Data Process Modeling,Software Development Models,PDF,Intermediate,45,0.463,Context-aware,Difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=369879
ST5725,1,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.8719,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=354271
ST5725,2,R023,Decision Tables,Managing Software Projects,PDF,Intermediate,45,0.8527,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=352746
ST5725,3,R016,Introduction to UI/UX Design,UI/UX Design,PDF,Intermediate,45,0.8516,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=350426
ST5725,4,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.8441,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=351823
ST5725,5,R022,Software Cost Estimation,Managing Software Projects,PDF,Advanced,45,0.8194,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=352718
ST5725,6,R024,Activity - Cost Estimation,Managing Software Projects,PDF,Intermediate,30,0.6418,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=352721
ST5726,1,R012,Lesson 04 - Requirements Engineering,Requirements Engineering,PDF,Intermediate,45,0.8246,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347768
ST5726,2,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.8059,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=351823
ST5726,3,R015,In Class Activity - Group 02,Requirements Engineering,PDF,Intermediate,30,0.6612,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=348331
ST5726,4,R014,In Class Activity - Group 01,Requirements Engineering,PDF,Intermediate,30,0.6525,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347770
ST5726,5,R013,SRS Template - IEEE Standard,Requirements Engineering,PDF,Intermediate,30,0.6409,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; revisit prerequisites first,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347769
ST5726,6,R016,Introduction to UI/UX Design,UI/UX Design,PDF,Intermediate,45,0.6261,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=350426
ST5727,1,R003,Lesson 01 - Software Engineering Methods,Software Engineering Methods,PDF,Foundational,45,0.7311,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; high tf-idf match to the need profile; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=342801
ST5727,2,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.5407,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST5727,3,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.5361,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST5727,4,R040,Lecture Recording - Cypress,Software Testing,Video,Advanced,60,0.5066,Context-aware,Format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=363212
ST5727,5,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.4993,Context-aware,Format suits the learning style; fits the available study time,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST5727,6,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.4921,Context-aware,Format suits the learning style; fits the available study time,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST5728,1,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.9667,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; revisit prerequisites first,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST5728,2,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.9662,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; revisit prerequisites first,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST5728,3,R005,How to Install Git?,Software Development Models,URL/Video,Beginner,20,0.9621,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=346074
ST5728,4,R004,Lesson 02 - Software Development Models,Software Development Models,PDF,Beginner,45,0.9159,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=345474
ST5728,5,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.8347,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity; revisit prerequisites first,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=346072
ST5728,6,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.8326,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; revisit prerequisites first,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347959
ST5729,1,R031,Software Measurement,Software Measurement,PDF,Advanced,60,0.7847,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; high tf-idf match to the need profile,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=353911
